Week,Unnamed: 2,Unnamed: 3,Impressions,Clicks,Opens,Leads,Segment,Season,CountryISO,CountryName,Region,SubRegion,Publication,AdType,Treatment,BuyingBasis,Cost,Year,Month,Num_Week
2017-06-19,,,16267.0,15,2928,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Professional Electrician,Email,Newsletter banner,Instance,620.16255,2017,6,25
2017-08-25,,,89.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,8,34
2017-08-28,,,43.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,8,35
2017-09-04,,,82.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,9,36
2017-09-11,,,90.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,9,37
2017-09-18,,,83.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,9,38
2017-10-02,,,121.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,10,40
2017-10-09,,,127.0,4,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,10,41
2017-10-16,,,159.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,10,42
2017-10-23,,,121.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,10,43
2017-10-30,,,164.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,10,44
2017-11-06,,,145.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,11,45
2017-11-13,,,129.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,11,46
2017-11-20,,,154.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,11,47
2017-11-27,,,105.0,1,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,11,48
2017-08-25,,,90.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,8,34
2017-08-28,,,42.0,1,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,8,35
2017-09-04,,,79.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,9,36
2017-09-11,,,100.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,9,37
2017-09-18,,,86.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,9,38
2017-10-02,,,114.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,10,40
2017-10-09,,,120.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,10,41
2017-10-16,,,133.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,10,42
2017-10-23,,,100.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,10,43
2017-10-30,,,159.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,10,44
2017-11-06,,,137.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,11,45
2017-11-13,,,141.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,11,46
2017-11-20,,,149.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,11,47
2017-11-27,,,89.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,11,48
2017-08-25,,,92.0,1,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,8,34
2017-08-28,,,32.0,2,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,8,35
2017-09-04,,,92.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,9,36
2017-09-11,,,108.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,9,37
2017-09-18,,,82.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,9,38
2017-10-02,,,125.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,10,40
2017-10-09,,,119.0,2,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,10,41
2017-10-16,,,115.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,10,42
2017-10-23,,,98.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,10,43
2017-10-30,,,168.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,10,44
2017-11-06,,,144.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,11,45
2017-11-13,,,126.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,11,46
2017-11-20,,,134.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,11,47
2017-11-27,,,100.0,2,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,11,48
2017-08-25,,,236.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,282.18315951895596,2017,8,34
2017-09-18,,,120.0,5,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,282.18315951895596,2017,9,38
2017-10-02,,,244.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,282.18315951895596,2017,10,40
2017-10-09,,,239.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,282.18315951895596,2017,10,41
2017-10-16,,,206.0,1,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,282.18315951895596,2017,10,42
2017-08-25,,,211.0,1,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,282.18315951895596,2017,8,34
2017-09-18,,,104.0,6,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,282.18315951895596,2017,9,38
2017-10-02,,,219.0,1,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,282.18315951895596,2017,10,40
2017-10-09,,,231.0,3,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,282.18315951895596,2017,10,41
2017-10-16,,,199.0,2,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,282.18315951895596,2017,10,42
2017-08-25,,,222.0,1,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,282.18315951895596,2017,8,34
2017-09-18,,,106.0,1,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,282.18315951895596,2017,9,38
2017-10-02,,,232.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,282.18315951895596,2017,10,40
2017-10-09,,,219.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,282.18315951895596,2017,10,41
2017-10-16,,,196.0,4,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,282.18315951895596,2017,10,42
2017-09-11,,,17614.0,106,1505,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Email,Bespoke,Instance,560.55874,2017,9,37
2017-10-09,,,13782.0,51,1088,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Email,Bespoke,Instance,560.55874,2017,10,41
2017-10-23,,,13607.0,61,1042,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Email,Bespoke,Instance,560.55874,2017,10,43
2017-08-25,,,619.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,8,34
2017-08-28,,,58.0,1,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,8,35
2017-09-04,,,174.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,9,36
2017-09-11,,,225.0,1,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,9,37
2017-09-18,,,252.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,9,38
2017-10-02,,,323.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,10,40
2017-10-09,,,68.0,2,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,10,41
2017-10-16,,,343.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,10,42
2017-10-23,,,217.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,10,43
2017-10-30,,,193.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,10,44
2017-11-06,,,157.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,11,45
2017-11-13,,,179.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,11,46
2017-11-20,,,180.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,11,47
2017-11-27,,,149.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,11,48
2017-08-25,,,592.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,8,34
2017-08-28,,,58.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,8,35
2017-09-04,,,191.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,9,36
2017-09-11,,,228.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,9,37
2017-09-18,,,234.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,9,38
2017-10-02,,,311.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,10,40
2017-10-09,,,320.0,3,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,10,41
2017-10-16,,,351.0,2,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,10,42
2017-10-23,,,230.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,10,43
2017-10-30,,,212.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,10,44
2017-11-06,,,176.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,11,45
2017-11-13,,,174.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,11,46
2017-11-20,,,163.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,11,47
2017-11-27,,,126.0,1,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,11,48
2017-08-25,,,581.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,8,34
2017-08-28,,,82.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,8,35
2017-09-04,,,251.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,9,36
2017-09-11,,,219.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,9,37
2017-09-18,,,252.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,9,38
2017-10-02,,,316.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,10,40
2017-10-09,,,289.0,2,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,10,41
2017-10-16,,,331.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,10,42
2017-10-23,,,211.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,10,43
2017-10-30,,,207.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,10,44
2017-11-06,,,165.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,11,45
2017-11-13,,,161.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,11,46
2017-11-20,,,175.0,0,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,11,47
2017-11-27,,,156.0,2,0,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Display,Banner,Month,36.83671786823809,2017,11,48
2017-09-18,,,17368.0,21,1571,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Email,Newsletter banner,Instance,100.099775,2017,9,38
2017-09-25,,,13905.0,113,1227,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Email,Newsletter banner,Instance,100.099775,2017,9,39
2017-10-09,,,13816.0,14,1235,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Email,Newsletter banner,Instance,100.099775,2017,10,41
2017-10-16,,,13749.0,18,1219,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Email,Newsletter banner,Instance,100.099775,2017,10,42
2017-10-23,,,13625.0,18,1261,0,Residential,Installer Recruitment,GB,United Kingdom,Northern Europe,UK & I,Electrical Contracting News,Email,Newsletter banner,Instance,100.099775,2017,10,43
